datacreationdate,sitename,aqi,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,co_8hr,pm2.5_avg,pm10_avg,so2_avg,測站氣壓(hPa),氣溫(℃),相對溼度(%),風速(m/s),風向(360degree),最大瞬間風(m/s),最大瞬間風風向(360degree),降水量(mm)
2024-01-05 11:00:00,斗六,95.0,1.3,0.28,34.1,9.1,32.0,18.0,5.6,9.7,4.1,0.4,33.5,54.0,1.0,1014.2,21.0,53.0,0.8,328.0,3.6,346.0,0.0
2024-01-05 12:00:00,斗六,88.0,1.6,0.34,53.1,15.3,44.0,24.0,6.7,9.4,2.7,0.4,30.4,50.0,1.0,1012.9,22.0,52.0,1.2,334.0,4.5,351.0,0.0
2024-01-05 13:00:00,斗六,82.0,1.6,0.35,67.3,23.4,54.0,26.0,6.7,9.0,2.2,0.4,28.2,49.0,1.0,1011.7,22.8,48.0,0.8,314.0,4.2,3.0,0.0
2024-01-05 14:00:00,斗六,83.0,1.6,0.33,71.0,32.0,38.0,28.0,6.1,8.3,2.2,0.4,28.5,47.0,1.0,1010.9,23.1,48.0,1.0,282.0,4.0,312.0,0.0
2024-01-05 15:00:00,斗六,88.0,2.0,0.37,67.9,40.3,64.0,36.0,7.7,9.8,2.1,0.3,30.7,51.0,1.0,1011.8,20.9,62.0,3.3,307.0,7.3,278.0,0.0
2024-01-05 16:00:00,斗六,92.0,2.2,0.37,62.9,47.8,66.0,37.0,8.0,10.2,2.1,0.3,32.3,54.0,1.0,1012.4,19.8,65.0,2.3,338.0,6.5,285.0,0.0
2024-01-05 17:00:00,斗六,93.0,1.8,0.37,58.6,54.2,68.0,32.0,8.1,10.3,2.2,0.3,32.7,56.0,1.0,1012.8,19.0,68.0,1.7,348.0,4.8,344.0,0.0
2024-01-05 18:00:00,斗六,95.0,1.8,0.43,51.0,58.2,72.0,34.0,12.1,14.0,1.9,0.3,33.3,61.0,1.0,1012.9,18.0,73.0,1.0,11.0,3.2,313.0,0.0
2024-01-05 19:00:00,斗六,99.0,1.9,0.49,40.9,59.1,82.0,47.0,16.6,18.6,2.0,0.3,35.0,64.0,1.0,1013.2,17.3,76.0,0.2,0.0,1.6,18.0,0.0
2024-01-05 20:00:00,斗六,105.0,2.3,0.51,37.4,57.1,102.0,52.0,17.4,19.3,1.8,0.4,37.1,70.0,1.0,1013.6,17.3,77.0,0.0,0.0,0.9,6.0,0.0
2024-01-05 21:00:00,斗六,120.0,2.5,0.6,24.2,51.7,105.0,69.0,20.1,22.0,1.9,0.4,43.0,77.0,1.0,1014.0,16.3,81.0,0.0,0.0,1.5,4.0,0.0
2024-01-05 22:00:00,斗六,134.0,1.8,0.62,18.2,45.1,88.0,64.0,20.7,22.6,1.8,0.4,48.4,81.0,1.0,1014.0,16.0,82.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 23:00:00,斗六,147.0,1.7,0.63,12.3,38.2,109.0,69.0,23.4,25.5,2.1,0.5,53.3,87.0,1.0,1014.0,15.5,86.0,0.9,108.0,1.5,105.0,0.0
2024-01-06 00:00:00,斗六,146.0,1.5,0.45,17.1,32.5,61.0,42.0,11.2,13.1,1.8,0.5,52.8,83.0,1.0,1013.8,14.7,95.0,0.0,0.0,1.5,105.0,0.0
2024-01-06 01:00:00,斗六,140.0,1.5,0.5,4.9,25.8,78.0,46.0,30.8,40.5,9.7,0.5,50.7,80.0,1.0,1013.6,14.5,95.0,0.2,0.0,1.0,334.0,0.0
2024-01-06 02:00:00,斗六,133.0,1.1,0.38,6.5,20.2,52.0,38.0,18.4,20.2,1.8,0.5,47.9,76.0,1.0,1013.4,14.2,93.0,0.4,75.0,1.7,46.0,0.0
2024-01-06 03:00:00,斗六,123.0,1.1,0.36,12.0,16.6,42.0,36.0,13.1,14.0,0.9,0.5,43.8,67.0,1.0,1013.0,14.2,86.0,0.5,50.0,2.2,29.0,0.0
2024-01-06 04:00:00,斗六,117.0,1.0,0.32,10.7,13.2,40.0,29.0,10.0,10.5,0.5,0.4,41.8,63.0,1.0,1013.0,13.5,96.0,0.0,0.0,1.2,46.0,0.0
2024-01-06 05:00:00,斗六,112.0,1.0,0.32,7.3,11.1,42.0,29.0,12.8,13.6,0.8,0.4,39.6,58.0,1.0,1013.3,13.2,93.0,0.3,328.0,2.1,60.0,0.0
2024-01-06 06:00:00,斗六,105.0,1.0,0.28,12.3,10.4,33.0,23.0,9.2,9.9,0.6,0.4,37.2,54.0,1.0,1013.5,13.3,87.0,0.5,50.0,1.3,46.0,0.0
2024-01-06 07:00:00,斗六,97.0,1.0,0.3,12.6,10.4,32.0,21.0,9.7,10.6,0.9,0.3,34.3,51.0,1.0,1014.0,13.0,83.0,0.6,68.0,2.0,67.0,0.0
2024-01-06 08:00:00,斗六,92.0,1.1,0.37,10.7,9.6,36.0,23.0,13.3,16.6,3.3,0.3,32.3,47.0,1.0,1014.7,14.2,81.0,0.6,23.0,2.1,340.0,0.0
2024-01-06 09:00:00,斗六,85.0,1.2,0.34,16.5,11.1,41.0,21.0,11.1,16.7,5.5,0.3,29.3,45.0,1.0,1014.9,17.4,68.0,1.0,76.0,2.2,69.0,0.0
2024-01-06 10:00:00,斗六,81.0,1.2,0.33,28.2,13.8,37.0,22.0,9.2,12.9,3.7,0.3,27.5,43.0,1.0,1014.4,20.7,51.0,0.6,73.0,2.6,88.0,0.0
2024-01-06 11:00:00,斗六,73.0,1.2,0.27,39.7,17.2,36.0,15.0,7.5,10.0,2.5,0.3,24.5,40.0,1.0,1013.5,22.8,41.0,1.5,360.0,3.6,19.0,0.0
2024-01-06 12:00:00,斗六,73.0,1.3,0.33,51.1,22.3,46.0,27.0,7.2,8.8,1.6,0.3,24.3,41.0,1.0,1012.5,23.1,50.0,1.1,308.0,5.2,292.0,0.0
2024-01-06 13:00:00,斗六,77.0,1.7,0.39,69.4,30.1,65.0,37.0,9.2,10.7,1.4,0.3,26.0,43.0,1.0,1011.6,23.7,46.0,1.3,333.0,4.4,326.0,0.0
2024-01-06 14:00:00,斗六,81.0,2.0,0.39,79.1,38.4,53.0,35.0,7.9,9.0,1.0,0.3,27.5,45.0,1.0,1010.8,23.9,53.0,2.2,330.0,4.9,349.0,0.0
2024-01-06 15:00:00,斗六,89.0,2.9,0.44,73.6,46.0,72.0,41.0,9.4,10.4,0.9,0.3,30.9,51.0,1.0,1010.4,23.3,54.0,2.9,330.0,6.2,340.0,0.0
2024-01-06 16:00:00,斗六,89.0,2.9,0.41,69.8,53.4,62.0,27.0,9.9,10.9,1.0,0.3,30.8,54.0,1.0,1010.8,22.3,55.0,3.2,330.0,6.1,335.0,0.0
2024-01-06 17:00:00,斗六,86.0,2.2,0.36,57.5,58.6,63.0,28.0,10.9,11.9,1.0,0.3,29.7,55.0,1.0,1011.6,20.7,65.0,2.5,353.0,5.9,333.0,0.0
2024-01-06 18:00:00,斗六,87.0,2.0,0.36,49.5,61.2,65.0,36.0,12.3,13.1,0.8,0.3,30.3,58.0,1.0,1012.2,19.2,74.0,1.3,358.0,4.6,328.0,0.0
2024-01-06 19:00:00,斗六,90.0,1.6,0.38,42.3,61.5,76.0,43.0,13.3,14.1,0.7,0.3,31.5,60.0,1.0,1012.7,18.2,79.0,1.0,19.0,4.0,350.0,0.0
2024-01-06 20:00:00,斗六,100.0,1.3,0.43,34.5,59.5,82.0,49.0,13.8,14.5,0.7,0.3,35.3,64.0,1.0,1013.0,17.5,82.0,0.5,80.0,2.3,6.0,0.0
2024-01-06 21:00:00,斗六,109.0,1.3,0.46,26.3,54.1,73.0,46.0,17.1,17.8,0.7,0.4,38.6,67.0,1.0,1013.4,17.1,86.0,0.0,0.0,0.7,82.0,0.0
2024-01-06 22:00:00,斗六,118.0,1.1,0.56,15.9,46.2,80.0,52.0,21.5,22.1,0.6,0.4,41.9,71.0,1.0,1013.4,16.4,91.0,0.0,0.0,0.8,82.0,0.0
2024-01-06 23:00:00,斗六,119.0,1.2,0.54,8.7,38.1,69.0,39.0,27.0,28.4,1.4,0.4,42.4,71.0,1.0,1013.4,15.6,93.0,0.0,0.0,1.0,98.0,0.0
2024-01-07 00:00:00,斗六,119.0,1.3,0.49,18.0,31.6,59.0,44.0,14.1,15.1,0.9,0.4,42.5,69.0,1.0,1013.5,15.6,96.0,0.5,285.0,0.6,301.0,0.0
2024-01-07 01:00:00,斗六,119.0,1.1,0.49,8.1,25.4,59.0,44.0,18.2,19.5,1.2,0.4,42.5,67.0,1.0,1013.0,14.8,92.0,0.8,24.0,2.3,351.0,0.0
2024-01-07 02:00:00,斗六,115.0,1.1,0.39,14.6,21.0,52.0,39.0,12.6,14.1,1.4,0.4,41.0,63.0,1.0,1013.3,14.6,97.0,0.3,94.0,1.4,16.0,0.0
2024-01-07 03:00:00,斗六,116.0,1.2,0.4,12.9,17.4,57.0,40.0,13.8,15.1,1.2,0.4,41.1,61.0,1.0,1013.4,14.5,97.0,0.3,298.0,1.2,101.0,0.0
2024-01-07 04:00:00,斗六,117.0,1.1,0.42,10.4,14.4,52.0,42.0,14.4,15.9,1.4,0.4,41.5,60.0,1.0,1013.3,13.7,99.0,0.0,0.0,1.0,1.0,0.0
2024-01-07 05:00:00,斗六,118.0,1.1,0.41,4.2,11.6,55.0,43.0,14.5,16.3,1.7,0.4,42.0,59.0,1.0,1013.3,13.2,99.0,0.9,358.0,1.8,1.0,0.0
2024-01-07 06:00:00,斗六,113.0,1.0,0.33,10.5,10.9,42.0,26.0,9.6,10.8,1.2,0.4,40.0,57.0,1.0,1013.7,13.4,99.0,1.4,357.0,2.8,15.0,0.0
2024-01-07 07:00:00,斗六,103.0,1.5,0.4,34.2,35.0,63.0,39.0,12.4,13.9,1.5,0.4,37.8,60.0,1.0,1014.7,13.9,99.0,2.0,353.0,3.4,339.0,0.0
2024-01-07 08:00:00,斗六,104.0,1.5,0.4,34.5,35.0,64.0,39.0,12.3,13.8,1.5,0.4,38.2,61.0,1.0,1015.4,14.2,97.0,1.1,11.0,3.1,20.0,0.0
2024-01-07 09:00:00,斗六,104.0,1.5,0.4,34.9,35.2,63.0,39.0,12.2,13.8,1.5,0.4,38.5,61.0,1.0,1016.2,15.7,80.0,1.3,354.0,3.1,12.0,0.0
2024-01-07 10:00:00,斗六,15.0,2.1,0.41,21.9,35.4,50.0,41.0,9.3,13.3,3.9,0.4,38.5,61.0,1.0,1016.6,17.4,72.0,1.8,354.0,3.3,336.0,0.0
2024-01-07 11:00:00,斗六,107.0,2.5,0.43,36.8,15.4,48.0,39.0,9.3,12.8,3.4,0.3,37.7,49.0,1.0,1015.6,19.2,62.0,1.5,346.0,3.8,331.0,0.0
2024-01-07 12:00:00,斗六,103.0,1.9,0.37,46.3,19.9,43.0,28.0,7.2,9.5,2.3,0.3,36.4,48.0,1.0,1014.5,21.2,52.0,1.9,330.0,4.5,302.0,0.0
2024-01-07 13:00:00,斗六,98.0,1.5,0.33,59.7,26.8,37.0,25.0,5.6,7.0,1.3,0.3,34.5,46.0,1.0,1013.4,22.5,48.0,1.6,6.0,5.0,10.0,0.0
2024-01-07 14:00:00,斗六,92.0,1.5,0.36,72.3,34.6,45.0,26.0,5.4,6.8,1.4,0.3,32.1,45.0,1.0,1012.7,23.0,48.0,2.4,329.0,5.9,328.0,0.0
2024-01-07 15:00:00,斗六,90.0,1.7,0.41,75.6,42.8,87.0,36.0,6.2,7.6,1.3,0.3,31.5,51.0,1.0,1012.8,22.1,50.0,2.8,346.0,6.8,352.0,0.0
2024-01-07 16:00:00,斗六,92.0,1.7,0.43,71.8,50.0,82.0,35.0,7.3,8.6,1.3,0.3,32.1,57.0,1.0,1013.0,21.8,52.0,3.0,348.0,5.4,329.0,0.0
2024-01-07 17:00:00,斗六,97.0,1.7,0.47,68.6,56.6,89.0,42.0,8.7,9.9,1.2,0.4,34.2,65.0,1.0,1012.9,20.9,55.0,1.3,353.0,4.7,356.0,0.0
2024-01-07 18:00:00,斗六,107.0,1.7,0.5,58.2,61.2,92.0,48.0,11.0,12.3,1.3,0.4,37.9,73.0,1.0,1013.3,18.7,61.0,2.3,328.0,4.5,338.0,0.0
2024-01-07 19:00:00,斗六,109.0,1.8,0.44,49.0,62.7,82.0,42.0,12.0,13.3,1.2,0.4,38.7,74.0,1.0,1013.8,17.5,65.0,0.9,4.0,4.8,6.0,0.0
2024-01-07 20:00:00,斗六,115.0,1.7,0.46,43.4,62.3,66.0,47.0,11.5,12.6,1.1,0.4,40.8,73.0,1.0,1014.5,17.3,63.0,0.5,332.0,4.2,357.0,0.0
2024-01-07 21:00:00,斗六,111.0,1.5,0.43,40.4,59.9,57.0,32.0,10.4,11.4,1.0,0.4,39.5,69.0,1.0,1014.4,16.3,65.0,1.5,355.0,3.9,355.0,0.0
2024-01-07 22:00:00,斗六,104.0,1.3,0.38,39.7,55.8,50.0,29.0,8.9,10.0,1.1,0.4,36.6,64.0,1.0,1014.5,16.0,66.0,0.5,18.0,3.8,356.0,0.0
2024-01-07 23:00:00,斗六,97.0,1.2,0.37,38.2,51.2,43.0,26.0,7.8,8.9,1.0,0.4,34.0,59.0,1.0,1014.2,15.6,69.0,0.9,359.0,2.2,2.0,0.0
2024-01-08 00:00:00,斗六,92.0,1.2,0.36,34.4,46.5,50.0,30.0,8.2,9.3,1.1,0.4,32.0,57.0,1.0,1013.7,14.9,72.0,1.2,350.0,2.3,11.0,0.0
2024-01-08 01:00:00,斗六,91.0,1.1,0.37,30.9,41.8,51.0,28.0,8.1,9.3,1.1,0.4,31.6,57.0,1.0,1013.6,14.5,75.0,0.0,0.0,1.5,334.0,0.0
2024-01-08 02:00:00,斗六,90.0,1.3,0.36,29.0,38.1,41.0,27.0,9.9,11.4,1.4,0.3,31.4,56.0,1.0,1012.5,14.3,75.0,0.0,0.0,1.5,19.0,0.0
2024-01-08 03:00:00,斗六,91.0,1.2,0.39,21.6,34.7,45.0,30.0,11.5,12.7,1.2,0.3,31.7,54.0,1.0,1012.1,13.5,82.0,0.0,0.0,1.3,14.0,0.0
2024-01-08 04:00:00,斗六,92.0,1.2,0.41,12.0,30.8,50.0,35.0,14.1,15.5,1.4,0.3,32.3,53.0,1.0,1012.1,13.6,84.0,0.0,0.0,0.9,96.0,0.0
2024-01-08 05:00:00,斗六,92.0,1.4,0.4,15.1,27.6,45.0,30.0,11.4,12.7,1.3,0.3,32.0,50.0,1.0,1012.1,13.5,86.0,0.5,98.0,1.7,83.0,0.0
2024-01-08 06:00:00,斗六,90.0,1.3,0.43,10.9,24.0,42.0,29.0,10.3,11.9,1.5,0.3,31.5,48.0,1.0,1012.6,13.6,85.0,0.7,293.0,2.1,288.0,0.0
2024-01-08 07:00:00,斗六,90.0,1.1,0.43,6.0,20.0,54.0,31.0,14.3,16.4,2.1,0.3,31.2,48.0,1.0,1013.0,13.5,88.0,1.5,3.0,2.7,3.0,0.0
2024-01-08 08:00:00,斗六,87.0,1.4,0.46,10.0,16.9,49.0,32.0,14.7,18.9,4.2,0.4,30.2,47.0,1.0,1013.3,15.4,76.0,0.2,0.0,2.6,5.0,0.0
2024-01-08 09:00:00,斗六,87.0,2.2,0.45,17.8,15.3,47.0,30.0,14.1,19.6,5.4,0.4,30.1,47.0,1.0,1014.1,17.2,68.0,0.0,0.0,1.3,77.0,0.0
2024-01-08 10:00:00,斗六,86.0,2.2,0.41,22.4,14.5,51.0,27.0,12.7,18.5,5.7,0.4,29.7,48.0,1.0,1014.0,19.2,62.0,0.4,285.0,1.4,260.0,0.0
2024-01-08 11:00:00,斗六,86.0,2.4,0.42,24.7,14.9,52.0,29.0,13.5,18.5,5.0,0.4,29.7,48.0,1.0,1013.1,20.1,56.0,0.6,5.0,2.9,333.0,0.0
2024-01-08 12:00:00,斗六,83.0,1.8,0.4,29.8,17.1,44.0,26.0,12.7,17.5,4.7,0.4,28.6,47.0,1.0,1012.4,21.7,54.0,1.1,319.0,4.0,315.0,0.0
2024-01-08 13:00:00,斗六,85.0,1.6,0.4,45.1,20.8,54.0,33.0,13.5,17.7,4.2,0.4,29.3,48.0,1.0,1011.4,23.3,48.0,1.0,208.0,2.7,302.0,0.0
2024-01-08 14:00:00,斗六,90.0,2.1,0.38,66.3,27.8,48.0,36.0,9.8,12.2,2.4,0.4,31.2,48.0,1.0,1010.8,24.2,43.0,0.9,310.0,3.7,337.0,0.0
2024-01-08 15:00:00,斗六,89.0,2.9,0.41,61.9,34.8,55.0,30.0,10.6,12.8,2.2,0.4,31.0,49.0,1.0,1010.5,23.5,50.0,2.3,336.0,4.9,4.0,0.0
2024-01-08 16:00:00,斗六,87.0,3.1,0.36,56.5,40.6,63.0,24.0,13.4,15.8,2.3,0.4,30.2,52.0,1.0,1010.7,22.0,60.0,2.1,329.0,6.2,306.0,0.0
2024-01-08 17:00:00,斗六,84.0,3.3,0.4,51.3,44.8,66.0,25.0,14.5,16.3,1.7,0.3,29.0,55.0,1.0,1011.1,21.1,64.0,2.0,339.0,5.6,340.0,0.0
2024-01-08 18:00:00,斗六,82.0,2.9,0.41,44.9,47.6,63.0,29.0,17.9,19.7,1.8,0.3,28.1,57.0,1.0,1011.8,19.5,72.0,1.9,354.0,5.6,336.0,0.0
2024-01-08 19:00:00,斗六,81.0,1.4,0.35,39.5,49.4,65.0,28.0,13.3,14.7,1.4,0.3,27.7,59.0,1.0,1012.4,18.5,79.0,1.2,12.0,4.0,344.0,0.0
2024-01-08 20:00:00,斗六,82.0,1.2,0.35,32.1,49.7,59.0,29.0,12.0,13.2,1.2,0.3,28.2,59.0,1.0,1012.4,17.9,88.0,1.5,13.0,3.3,12.0,0.0
2024-01-08 21:00:00,斗六,80.0,1.3,0.34,26.7,47.4,53.0,21.0,12.2,13.6,1.4,0.3,27.3,58.0,1.0,1011.9,17.3,95.0,1.9,20.0,3.4,10.0,0.0
2024-01-08 22:00:00,斗六,77.0,1.2,0.32,24.0,42.1,50.0,21.0,13.0,14.3,1.2,0.3,26.1,56.0,1.0,1011.8,16.9,97.0,1.0,331.0,3.1,356.0,0.0
2024-01-08 23:00:00,斗六,74.0,1.1,0.28,25.0,37.5,51.0,21.0,11.8,13.2,1.4,0.3,24.9,54.0,1.0,1011.9,16.5,99.0,0.0,0.0,2.6,335.0,0.0
2024-01-09 00:00:00,斗六,69.0,1.1,0.26,24.6,33.5,49.0,15.0,9.9,11.1,1.2,0.3,22.7,53.0,1.0,1011.9,16.1,99.0,0.3,52.0,1.3,12.0,0.0
2024-01-09 01:00:00,斗六,67.0,1.2,0.29,19.5,29.5,50.0,19.0,11.4,12.7,1.3,0.3,21.9,53.0,1.0,1011.7,15.6,99.0,0.7,6.0,2.3,353.0,0.0
2024-01-09 02:00:00,斗六,67.0,0.9,0.33,10.6,25.2,48.0,27.0,14.1,14.3,0.1,0.3,22.2,52.0,1.0,1011.0,15.5,99.0,0.4,41.0,1.7,64.0,0.0
2024-01-09 03:00:00,斗六,69.0,1.0,0.35,5.3,21.0,42.0,26.0,16.0,16.7,0.6,0.3,22.7,51.0,1.0,1010.3,15.4,99.0,0.6,64.0,1.9,58.0,0.0
2024-01-09 04:00:00,斗六,71.0,1.6,0.34,10.1,18.2,52.0,24.0,11.6,11.6,0.0,0.3,23.8,51.0,1.0,1010.4,15.5,99.0,1.2,359.0,2.5,2.0,0.0
2024-01-09 05:00:00,斗六,72.0,1.7,0.3,11.4,16.3,47.0,21.0,11.0,10.9,0.0,0.3,23.9,49.0,1.0,1010.7,15.8,99.0,1.3,91.0,3.0,19.0,0.0
2024-01-09 06:00:00,斗六,71.0,1.9,0.31,10.8,14.7,49.0,27.0,10.4,10.8,0.3,0.3,23.8,49.0,1.0,1010.8,15.9,99.0,2.0,14.0,3.9,16.0,0.0
2024-01-09 07:00:00,斗六,71.0,1.6,0.34,8.3,12.6,46.0,26.0,11.5,11.9,0.4,0.3,23.7,49.0,1.0,1011.1,15.5,99.0,0.7,51.0,4.1,16.0,0.0
2024-01-09 08:00:00,斗六,75.0,1.5,0.46,4.3,10.0,57.0,35.0,16.7,22.7,5.9,0.3,25.4,49.0,1.0,1011.1,17.0,96.0,1.1,37.0,2.7,20.0,0.0
2024-01-09 09:00:00,斗六,78.0,1.2,0.36,14.7,9.4,42.0,27.0,12.4,14.2,1.8,0.3,26.4,48.0,1.0,1011.1,19.3,76.0,0.9,59.0,3.3,17.0,0.0
2024-01-09 10:00:00,斗六,77.0,1.1,0.32,21.7,10.8,45.0,24.0,10.9,16.0,5.1,0.3,26.1,47.0,1.0,1010.9,21.0,69.0,2.5,349.0,5.0,340.0,0.0
2024-01-09 11:00:00,斗六,80.0,1.6,0.36,35.4,14.6,42.0,31.0,10.1,13.9,3.7,0.3,27.2,46.0,1.0,1010.1,22.5,59.0,3.1,358.0,5.6,356.0,0.0
2024-01-09 12:00:00,斗六,74.0,1.5,0.32,49.4,19.5,32.0,16.0,8.7,11.2,2.4,0.3,24.8,43.0,1.0,1009.0,23.8,56.0,3.1,340.0,6.0,10.0,0.0
2024-01-09 13:00:00,斗六,71.0,1.3,0.29,55.5,25.0,36.0,17.0,9.7,12.2,2.5,0.3,23.5,41.0,1.0,1008.0,24.8,50.0,2.8,332.0,6.8,299.0,0.0
2024-01-09 14:00:00,斗六,68.0,1.7,0.29,53.6,30.4,33.0,18.0,8.2,10.6,2.3,0.3,22.4,39.0,1.0,1007.2,24.8,51.0,1.9,357.0,6.8,9.0,0.0
2024-01-09 15:00:00,斗六,64.0,2.1,0.31,51.0,35.7,43.0,21.0,8.8,11.2,2.3,0.3,20.9,39.0,1.0,1006.8,23.5,61.0,2.5,328.0,6.3,3.0,0.0
2024-01-09 16:00:00,斗六,65.0,2.5,0.34,44.6,40.7,46.0,20.0,11.5,13.6,2.1,0.3,21.2,41.0,1.0,1007.0,23.1,64.0,2.0,334.0,6.0,339.0,0.0
2024-01-09 17:00:00,斗六,68.0,2.3,0.33,41.9,44.1,59.0,25.0,13.9,15.9,1.9,0.3,22.4,44.0,1.0,1007.4,22.4,65.0,2.2,340.0,5.8,342.0,0.0
2024-01-09 18:00:00,斗六,69.0,2.4,0.44,30.9,45.3,67.0,22.0,18.6,20.2,1.6,0.3,22.7,49.0,1.0,1008.1,19.7,83.0,1.6,326.0,5.1,332.0,0.0
2024-01-09 19:00:00,斗六,73.0,2.4,0.42,26.8,44.2,61.0,32.0,19.1,20.5,1.4,0.3,24.3,52.0,1.0,1008.9,18.7,92.0,1.7,355.0,4.3,347.0,0.0
2024-01-09 20:00:00,斗六,74.0,1.5,0.32,25.9,41.3,46.0,26.0,16.9,18.3,1.4,0.3,24.7,52.0,1.0,1009.5,18.1,96.0,0.8,313.0,2.2,360.0,0.0
2024-01-09 21:00:00,斗六,73.0,1.4,0.3,25.6,37.5,39.0,25.0,14.9,16.5,1.5,0.3,24.6,49.0,1.0,1009.6,17.6,99.0,1.0,359.0,2.5,6.0,0.0
2024-01-09 22:00:00,斗六,74.0,1.0,0.31,24.0,33.8,41.0,24.0,13.6,15.1,1.4,0.3,24.9,46.0,1.0,1009.6,17.0,99.0,0.5,7.0,2.0,343.0,0.0
2024-01-09 23:00:00,斗六,71.0,0.8,0.33,21.0,30.1,46.0,24.0,13.0,14.5,1.4,0.3,23.6,44.0,1.0,1009.6,16.5,99.0,0.5,29.0,1.7,355.0,0.0
2024-01-10 00:00:00,斗六,72.0,1.0,0.35,16.7,26.6,46.0,26.0,14.1,15.5,1.3,0.3,24.0,44.0,1.0,1009.7,16.4,99.0,0.7,6.0,1.8,3.0,0.0
2024-01-10 01:00:00,斗六,73.0,1.0,0.36,14.0,23.1,54.0,26.0,14.9,16.3,1.4,0.3,24.5,47.0,1.0,1009.7,16.2,99.0,1.4,359.0,3.2,359.0,0.0
2024-01-10 02:00:00,斗六,78.0,1.5,0.39,7.8,20.2,51.0,35.0,20.0,21.4,1.3,0.3,26.6,49.0,1.0,1009.5,15.8,99.0,1.4,358.0,2.7,345.0,0.0
2024-01-10 03:00:00,斗六,81.0,1.5,0.36,10.3,18.2,37.0,30.0,15.7,16.8,1.1,0.3,27.7,48.0,1.0,1009.6,16.2,99.0,1.8,11.0,4.6,11.0,0.0
2024-01-10 04:00:00,斗六,84.0,1.9,0.36,8.9,16.0,48.0,33.0,13.4,14.7,1.3,0.3,29.1,48.0,1.0,1009.6,16.2,99.0,1.0,28.0,3.0,15.0,0.0
2024-01-10 05:00:00,斗六,85.0,2.1,0.34,8.0,13.8,41.0,28.0,12.7,13.9,1.2,0.3,29.5,46.0,1.0,1010.1,16.4,99.0,0.5,64.0,3.0,10.0,0.0
2024-01-10 06:00:00,斗六,84.0,1.6,0.34,8.8,11.9,42.0,28.0,15.7,16.8,1.1,0.3,28.9,44.0,1.0,1010.2,16.5,99.0,0.3,5.0,1.6,70.0,0.0
2024-01-10 07:00:00,斗六,86.0,1.4,0.39,5.4,10.0,49.0,35.0,15.3,17.2,1.8,0.3,29.6,45.0,1.0,1010.6,16.1,99.0,0.6,348.0,1.9,356.0,0.0
2024-01-10 08:00:00,斗六,81.0,1.8,0.38,11.8,9.4,40.0,20.0,15.5,19.2,3.7,0.3,27.7,43.0,1.0,1011.1,16.8,94.0,0.8,39.0,2.8,30.0,0.0
2024-01-10 09:00:00,斗六,76.0,1.9,0.32,23.0,10.5,29.0,15.0,10.5,15.0,4.4,0.3,25.7,41.0,1.0,1011.3,18.6,75.0,1.1,49.0,4.1,15.0,0.0
2024-01-10 10:00:00,斗六,71.0,1.6,0.3,30.4,13.3,30.0,14.0,8.4,11.8,3.4,0.3,23.5,39.0,1.0,1011.6,19.8,65.0,2.2,358.0,7.2,344.0,0.0
2024-01-10 11:00:00,斗六,63.0,1.6,0.31,40.7,17.1,28.0,14.0,8.7,11.5,2.8,0.3,20.5,36.0,1.0,1011.2,21.4,59.0,1.9,8.0,6.7,2.0,0.0
2024-01-10 12:00:00,斗六,60.0,1.7,0.31,49.3,22.2,27.0,13.0,7.6,9.9,2.3,0.3,19.1,34.0,1.0,1010.5,22.1,55.0,3.8,343.0,8.8,340.0,0.0
2024-01-10 13:00:00,斗六,61.0,1.5,0.37,56.0,28.2,91.0,21.0,8.6,10.6,2.0,0.3,19.6,43.0,1.0,1009.9,20.8,56.0,5.5,339.0,10.2,335.0,0.0
2024-01-10 14:00:00,斗六,77.0,1.5,0.44,57.5,34.3,239.0,41.0,8.6,10.5,1.9,0.3,23.2,77.0,1.0,1009.7,20.4,50.0,5.1,7.0,12.6,358.0,0.0
2024-01-10 15:00:00,斗六,87.0,1.6,0.45,57.5,40.8,94.0,40.0,8.6,10.1,1.4,0.3,26.9,87.0,1.0,1009.8,20.2,51.0,4.7,356.0,12.3,348.0,0.0
2024-01-10 16:00:00,斗六,95.0,1.6,0.48,57.1,46.4,78.0,37.0,9.9,11.5,1.6,0.3,30.1,95.0,1.0,1010.1,19.6,51.0,4.7,355.0,9.8,3.0,0.0
2024-01-10 17:00:00,斗六,96.0,1.5,0.46,53.8,50.3,83.0,35.0,10.4,12.0,1.5,0.3,32.1,96.0,1.0,1010.7,18.6,50.0,5.1,360.0,9.9,2.0,0.0
2024-01-10 18:00:00,斗六,90.0,1.4,0.47,47.6,52.4,69.0,33.0,10.9,12.2,1.2,0.4,31.3,76.0,1.0,1011.2,17.4,49.0,2.6,356.0,8.1,350.0,0.0
2024-01-10 19:00:00,斗六,90.0,1.6,0.47,40.9,52.5,64.0,39.0,12.0,13.2,1.2,0.4,31.4,73.0,1.0,1011.6,16.3,49.0,2.1,357.0,5.6,9.0,0.0
2024-01-10 20:00:00,斗六,93.0,1.7,0.5,36.3,50.8,68.0,40.0,13.4,14.4,1.0,0.4,32.6,73.0,1.0,1012.1,15.4,56.0,1.7,18.0,6.1,6.0,0.0
